PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(µS),TRX_LAYER_ARRIVAL_TIME(µS),NW_LAYER_ARRIVAL_TIME(µS),MAC_LAYER_ARRIVAL_TIME(µS),PHY_LAYER_ARRIVAL_TIME(µS),PHY_LAYER_START_TIME(µS),PHY_LAYER_END_TIME(µS),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,LOCAL_ADDRESS,REMOTE_ADDRESS,CWND,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,
6,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,100000.000,100000.000,100000.000,100000.000,100000.000,100018.080,100023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,5180,802,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
6,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,100000.000,100000.000,100023.080,100023.080,100023.080,100041.160,100046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,5180,802,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,100046.160,100046.160,100046.160,100046.160,100051.440,100056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,962,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,100046.160,100056.440,100056.440,100056.440,100061.720,100066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,962,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
7,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,120000.000,120000.000,120000.000,120000.000,120000.000,120018.080,120023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,5340,962,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
7,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,120000.000,120000.000,120023.080,120023.080,120023.080,120041.160,120046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,5340,962,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,120046.160,120046.160,120046.160,120046.160,120051.440,120056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,1122,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,120046.160,120056.440,120056.440,120056.440,120061.720,120066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,1122,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
8,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,140000.000,140000.000,140000.000,140000.000,140000.000,140018.080,140023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,5500,1122,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
8,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,140000.000,140000.000,140023.080,140023.080,140023.080,140041.160,140046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,5500,1122,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,140046.160,140046.160,140046.160,140046.160,140051.440,140056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,1282,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,140046.160,140056.440,140056.440,140056.440,140061.720,140066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,1282,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
9,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,160000.000,160000.000,160000.000,160000.000,160000.000,160018.080,160023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,5660,1282,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
9,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,160000.000,160000.000,160023.080,160023.080,160023.080,160041.160,160046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,5660,1282,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,160046.160,160046.160,160046.160,160046.160,160051.440,160056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,1442,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,160046.160,160056.440,160056.440,160056.440,160061.720,160066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,1442,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
10,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,180000.000,180000.000,180000.000,180000.000,180000.000,180018.080,180023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,5820,1442,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
10,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,180000.000,180000.000,180023.080,180023.080,180023.080,180041.160,180046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,5820,1442,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,180046.160,180046.160,180046.160,180046.160,180051.440,180056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,1602,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,180046.160,180056.440,180056.440,180056.440,180061.720,180066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,1602,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
11,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,200000.000,200000.000,200000.000,200000.000,200000.000,200018.080,200023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,5980,1602,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
11,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,200000.000,200000.000,200023.080,200023.080,200023.080,200041.160,200046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,5980,1602,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,200046.160,200046.160,200046.160,200046.160,200051.440,200056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,1762,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,200046.160,200056.440,200056.440,200056.440,200061.720,200066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,1762,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
12,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,220000.000,220000.000,220000.000,220000.000,220000.000,220018.080,220023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,6140,1762,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
12,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,220000.000,220000.000,220023.080,220023.080,220023.080,220041.160,220046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,6140,1762,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,220046.160,220046.160,220046.160,220046.160,220051.440,220056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,1922,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,220046.160,220056.440,220056.440,220056.440,220061.720,220066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,1922,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
13,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,240000.000,240000.000,240000.000,240000.000,240000.000,240018.080,240023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,6300,1922,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
13,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,240000.000,240000.000,240023.080,240023.080,240023.080,240041.160,240046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,6300,1922,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,240046.160,240046.160,240046.160,240046.160,240051.440,240056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,2082,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,240046.160,240056.440,240056.440,240056.440,240061.720,240066.720,N/A,0.000,20.000,40.000,66.000,0.000,Errored,192.170.0.2:36934,192.168.0.2:82,4381,6,2082,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
13,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,240000.000,240000.000,740068.156,740068.156,740068.156,740086.236,740091.236,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,6300,1922,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
13,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,240000.000,240000.000,740091.236,740091.236,740091.236,740109.316,740114.316,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,6300,1922,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740114.316,740114.316,740114.316,740114.316,740119.596,740124.596,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,2082,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,740114.316,740124.596,740124.596,740124.596,740129.876,740134.876,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,2082,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
14,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,260000.000,740134.876,740134.876,740134.876,740134.876,740152.956,740157.956,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1620,2082,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
15,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,280000.000,740134.876,740134.876,740134.876,740153.916,740171.996,740176.996,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1620,2242,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
14,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,260000.000,740134.876,740157.956,740157.956,740157.956,740176.036,740181.036,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,1620,2082,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740181.036,740181.036,740181.036,740181.036,740186.316,740191.316,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,2242,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
16,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,300000.000,740134.876,740134.876,740134.876,740172.956,740191.036,740196.036,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1620,2402,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
15,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,280000.000,740134.876,740176.996,740176.996,740176.996,740195.076,740200.076,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,1620,2242,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,740181.036,740191.316,740191.316,740191.316,740196.596,740201.596,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,2242,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740200.076,740200.076,740200.076,740200.076,740205.356,740210.356,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,2402,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
17,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,320000.000,740134.876,740134.876,740134.876,740191.996,740210.076,740215.076,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1620,2562,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
16,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,300000.000,740134.876,740196.036,740196.036,740196.036,740214.116,740219.116,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,1620,2402,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,740200.076,740210.356,740210.356,740210.356,740215.636,740220.636,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,2402,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740219.116,740219.116,740219.116,740219.116,740224.396,740229.396,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,2562,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
18,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,340000.000,740134.876,740134.876,740134.876,740211.036,740229.116,740234.116,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1620,2722,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
17,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,320000.000,740134.876,740215.076,740215.076,740215.076,740233.156,740238.156,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,1620,2562,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,740219.116,740229.396,740229.396,740229.396,740234.676,740239.676,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,2562,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740238.156,740238.156,740238.156,740238.156,740243.436,740248.436,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,2722,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
19,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,360000.000,740134.876,740134.876,740134.876,740230.076,740248.156,740253.156,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1620,2882,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
18,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,340000.000,740134.876,740234.116,740234.116,740234.116,740252.196,740257.196,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,1620,2722,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,740238.156,740248.436,740248.436,740248.436,740253.716,740258.716,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,2722,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740257.196,740257.196,740257.196,740257.196,740262.476,740267.476,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,2882,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
20,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,380000.000,740134.876,740134.876,740134.876,740249.116,740267.196,740272.196,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1620,3042,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
19,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,360000.000,740134.876,740253.156,740253.156,740253.156,740271.236,740276.236,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,1620,2882,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,740257.196,740267.476,740267.476,740267.476,740272.756,740277.756,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,2882,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740276.236,740276.236,740276.236,740276.236,740281.516,740286.516,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,3042,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
21,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,400000.000,740134.876,740134.876,740134.876,740268.156,740286.236,740291.236,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1620,3202,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
20,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,380000.000,740134.876,740272.196,740272.196,740272.196,740290.276,740295.276,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,1620,3042,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,740276.236,740286.516,740286.516,740286.516,740291.796,740296.796,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,3042,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740295.276,740295.276,740295.276,740295.276,740300.556,740305.556,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,3202,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
22,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,420000.000,740134.876,740134.876,740134.876,740287.196,740305.276,740310.276,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1620,3362,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
21,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,400000.000,740134.876,740291.236,740291.236,740291.236,740309.316,740314.316,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,1620,3202,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,740295.276,740305.556,740305.556,740305.556,740310.836,740315.836,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,3202,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740314.316,740314.316,740314.316,740314.316,740319.596,740324.596,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,3362,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
23,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,440000.000,740134.876,740134.876,740134.876,740306.236,740324.316,740329.316,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1620,3522,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
22,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,420000.000,740134.876,740310.276,740310.276,740310.276,740328.356,740333.356,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,1620,3362,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,740314.316,740324.596,740324.596,740324.596,740329.876,740334.876,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,3362,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740333.356,740333.356,740333.356,740333.356,740338.636,740343.636,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,3522,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
24,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,460000.000,740201.596,740201.596,740201.596,740325.276,740343.356,740348.356,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,1780,3682,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
23,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,440000.000,740134.876,740329.316,740329.316,740329.316,740347.396,740352.396,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,1620,3522,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,740333.356,740343.636,740343.636,740343.636,740348.916,740353.916,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,3522,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,740352.396,740352.396,740352.396,740352.396,740357.676,740362.676,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,3682,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
