Link Id,Link Type,Link Medium,Packet Id,Transmitter,Receiver,Packet Size(Bytes),Physical Out Time(ms),Physical In Time(ms),Throughput(Mbps),
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9300.061720,9300.066720,-1,
1,P2P,Wired,467,WIRED_NODE_2,ROUTER_1,226.000000,9320.018080,9320.023080,-1,
3,P2P,Wired,467,ROUTER_1,WIRED_NODE_5,226.000000,9320.041160,9320.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9320.051440,9320.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9320.061720,9320.066720,-1,
1,P2P,Wired,468,WIRED_NODE_2,ROUTER_1,226.000000,9340.018080,9340.023080,-1,
3,P2P,Wired,468,ROUTER_1,WIRED_NODE_5,226.000000,9340.041160,9340.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9340.051440,9340.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9340.061720,9340.066720,-1,
1,P2P,Wired,469,WIRED_NODE_2,ROUTER_1,226.000000,9360.018080,9360.023080,-1,
3,P2P,Wired,469,ROUTER_1,WIRED_NODE_5,226.000000,9360.041160,9360.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9360.051440,9360.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9360.061720,9360.066720,-1,
1,P2P,Wired,470,WIRED_NODE_2,ROUTER_1,226.000000,9380.018080,9380.023080,-1,
3,P2P,Wired,470,ROUTER_1,WIRED_NODE_5,226.000000,9380.041160,9380.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9380.051440,9380.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9380.061720,9380.066720,-1,
1,P2P,Wired,471,WIRED_NODE_2,ROUTER_1,226.000000,9400.018080,9400.023080,-1,
3,P2P,Wired,471,ROUTER_1,WIRED_NODE_5,226.000000,9400.041160,9400.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9400.051440,9400.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9400.061720,9400.066720,-1,
1,P2P,Wired,472,WIRED_NODE_2,ROUTER_1,226.000000,9420.018080,9420.023080,-1,
3,P2P,Wired,472,ROUTER_1,WIRED_NODE_5,226.000000,9420.041160,9420.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9420.051440,9420.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9420.061720,9420.066720,-1,
1,P2P,Wired,473,WIRED_NODE_2,ROUTER_1,226.000000,9440.018080,9440.023080,-1,
3,P2P,Wired,473,ROUTER_1,WIRED_NODE_5,226.000000,9440.041160,9440.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9440.051440,9440.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9440.061720,9440.066720,-1,
1,P2P,Wired,474,WIRED_NODE_2,ROUTER_1,226.000000,9460.018080,9460.023080,-1,
3,P2P,Wired,474,ROUTER_1,WIRED_NODE_5,226.000000,9460.041160,9460.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9460.051440,9460.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9460.061720,9460.066720,-1,
1,P2P,Wired,475,WIRED_NODE_2,ROUTER_1,226.000000,9480.018080,9480.023080,-1,
3,P2P,Wired,475,ROUTER_1,WIRED_NODE_5,226.000000,9480.041160,9480.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9480.051440,9480.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9480.061720,9480.066720,-1,
1,P2P,Wired,476,WIRED_NODE_2,ROUTER_1,226.000000,9500.018080,9500.023080,-1,
3,P2P,Wired,476,ROUTER_1,WIRED_NODE_5,226.000000,9500.041160,9500.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9500.051440,9500.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9500.061720,9500.066720,-1,
1,P2P,Wired,477,WIRED_NODE_2,ROUTER_1,226.000000,9520.018080,9520.023080,-1,
3,P2P,Wired,477,ROUTER_1,WIRED_NODE_5,226.000000,9520.041160,9520.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9520.051440,9520.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9520.061720,9520.066720,-1,
1,P2P,Wired,478,WIRED_NODE_2,ROUTER_1,226.000000,9540.018080,9540.023080,-1,
3,P2P,Wired,478,ROUTER_1,WIRED_NODE_5,226.000000,9540.041160,9540.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9540.051440,9540.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9540.061720,9540.066720,-1,
1,P2P,Wired,479,WIRED_NODE_2,ROUTER_1,226.000000,9560.018080,9560.023080,-1,
3,P2P,Wired,479,ROUTER_1,WIRED_NODE_5,226.000000,9560.041160,9560.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9560.051440,9560.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9560.061720,9560.066720,-1,
1,P2P,Wired,480,WIRED_NODE_2,ROUTER_1,226.000000,9580.018080,9580.023080,-1,
3,P2P,Wired,480,ROUTER_1,WIRED_NODE_5,226.000000,9580.041160,9580.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9580.051440,9580.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9580.061720,9580.066720,-1,
1,P2P,Wired,481,WIRED_NODE_2,ROUTER_1,226.000000,9600.018080,9600.023080,-1,
3,P2P,Wired,481,ROUTER_1,WIRED_NODE_5,226.000000,9600.041160,9600.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9600.051440,9600.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9600.061720,9600.066720,-1,
1,P2P,Wired,482,WIRED_NODE_2,ROUTER_1,226.000000,9620.018080,9620.023080,-1,
3,P2P,Wired,482,ROUTER_1,WIRED_NODE_5,226.000000,9620.041160,9620.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9620.051440,9620.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9620.061720,9620.066720,-1,
1,P2P,Wired,483,WIRED_NODE_2,ROUTER_1,226.000000,9640.018080,9640.023080,-1,
3,P2P,Wired,483,ROUTER_1,WIRED_NODE_5,226.000000,9640.041160,9640.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9640.051440,9640.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9640.061720,9640.066720,-1,
1,P2P,Wired,484,WIRED_NODE_2,ROUTER_1,226.000000,9660.018080,9660.023080,-1,
3,P2P,Wired,484,ROUTER_1,WIRED_NODE_5,226.000000,9660.041160,9660.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9660.051440,9660.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9660.061720,9660.066720,-1,
1,P2P,Wired,485,WIRED_NODE_2,ROUTER_1,226.000000,9680.018080,9680.023080,-1,
3,P2P,Wired,485,ROUTER_1,WIRED_NODE_5,226.000000,9680.041160,9680.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9680.051440,9680.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9680.061720,9680.066720,-1,
1,P2P,Wired,486,WIRED_NODE_2,ROUTER_1,226.000000,9700.018080,9700.023080,-1,
3,P2P,Wired,486,ROUTER_1,WIRED_NODE_5,226.000000,9700.041160,9700.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9700.051440,9700.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9700.061720,9700.066720,-1,
1,P2P,Wired,487,WIRED_NODE_2,ROUTER_1,226.000000,9720.018080,9720.023080,-1,
3,P2P,Wired,487,ROUTER_1,WIRED_NODE_5,226.000000,9720.041160,9720.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9720.051440,9720.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9720.061720,9720.066720,-1,
1,P2P,Wired,488,WIRED_NODE_2,ROUTER_1,226.000000,9740.018080,9740.023080,-1,
3,P2P,Wired,488,ROUTER_1,WIRED_NODE_5,226.000000,9740.041160,9740.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9740.051440,9740.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9740.061720,9740.066720,-1,
1,P2P,Wired,489,WIRED_NODE_2,ROUTER_1,226.000000,9760.018080,9760.023080,-1,
3,P2P,Wired,489,ROUTER_1,WIRED_NODE_5,226.000000,9760.041160,9760.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9760.051440,9760.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9760.061720,9760.066720,-1,
1,P2P,Wired,490,WIRED_NODE_2,ROUTER_1,226.000000,9780.018080,9780.023080,-1,
3,P2P,Wired,490,ROUTER_1,WIRED_NODE_5,226.000000,9780.041160,9780.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9780.051440,9780.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9780.061720,9780.066720,-1,
1,P2P,Wired,491,WIRED_NODE_2,ROUTER_1,226.000000,9800.018080,9800.023080,-1,
3,P2P,Wired,491,ROUTER_1,WIRED_NODE_5,226.000000,9800.041160,9800.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9800.051440,9800.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9800.061720,9800.066720,-1,
1,P2P,Wired,492,WIRED_NODE_2,ROUTER_1,226.000000,9820.018080,9820.023080,-1,
3,P2P,Wired,492,ROUTER_1,WIRED_NODE_5,226.000000,9820.041160,9820.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9820.051440,9820.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9820.061720,9820.066720,-1,
1,P2P,Wired,493,WIRED_NODE_2,ROUTER_1,226.000000,9840.018080,9840.023080,-1,
3,P2P,Wired,493,ROUTER_1,WIRED_NODE_5,226.000000,9840.041160,9840.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9840.051440,9840.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9840.061720,9840.066720,-1,
1,P2P,Wired,494,WIRED_NODE_2,ROUTER_1,226.000000,9860.018080,9860.023080,-1,
3,P2P,Wired,494,ROUTER_1,WIRED_NODE_5,226.000000,9860.041160,9860.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9860.051440,9860.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9860.061720,9860.066720,-1,
1,P2P,Wired,495,WIRED_NODE_2,ROUTER_1,226.000000,9880.018080,9880.023080,-1,
3,P2P,Wired,495,ROUTER_1,WIRED_NODE_5,226.000000,9880.041160,9880.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9880.051440,9880.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9880.061720,9880.066720,-1,
1,P2P,Wired,496,WIRED_NODE_2,ROUTER_1,226.000000,9900.018080,9900.023080,-1,
3,P2P,Wired,496,ROUTER_1,WIRED_NODE_5,226.000000,9900.041160,9900.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9900.051440,9900.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9900.061720,9900.066720,-1,
1,P2P,Wired,497,WIRED_NODE_2,ROUTER_1,226.000000,9920.018080,9920.023080,-1,
3,P2P,Wired,497,ROUTER_1,WIRED_NODE_5,226.000000,9920.041160,9920.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9920.051440,9920.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9920.061720,9920.066720,-1,
1,P2P,Wired,498,WIRED_NODE_2,ROUTER_1,226.000000,9940.018080,9940.023080,-1,
3,P2P,Wired,498,ROUTER_1,WIRED_NODE_5,226.000000,9940.041160,9940.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9940.051440,9940.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9940.061720,9940.066720,-1,
1,P2P,Wired,499,WIRED_NODE_2,ROUTER_1,226.000000,9960.018080,9960.023080,-1,
3,P2P,Wired,499,ROUTER_1,WIRED_NODE_5,226.000000,9960.041160,9960.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9960.051440,9960.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9960.061720,9960.066720,-1,
1,P2P,Wired,500,WIRED_NODE_2,ROUTER_1,226.000000,9980.018080,9980.023080,-1,
3,P2P,Wired,500,ROUTER_1,WIRED_NODE_5,226.000000,9980.041160,9980.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9980.051440,9980.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9980.061720,9980.066720,-1,
